,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-height,stem-width,stem-root,stem-surface,stem-color,veil-type,veil-color,has-ring,ring-type,spore-print-color,habitat,season
60034,12.65,o,,e,f,f,f,f,4.22,25.96,,g,n,,,f,f,,d,u
60035,9.68,o,,e,f,f,f,f,3.56,25.17,,g,n,,,f,f,,d,u
60036,10.3,o,,e,f,f,f,f,2.7,22.49,,g,n,,,f,f,,d,u
60037,10.89,o,,n,f,f,f,f,3.62,24.61,,g,n,,,f,f,,d,s
60038,12.69,o,,n,f,f,f,f,4.68,25.69,,g,n,,,f,f,,d,s
60039,10.08,o,,e,f,f,f,f,2.82,24.14,,g,n,,,f,f,,d,u
60040,12.4,o,,n,f,f,f,f,4.47,26.73,,g,n,,,f,f,,d,s
60041,10.76,o,,n,f,f,f,f,3.62,24.76,,g,n,,,f,f,,d,s
60042,6.85,o,,n,f,f,f,f,2.84,24.34,,g,n,,,f,f,,d,u
60043,10.27,o,,n,f,f,f,f,3.66,25.88,,g,n,,,f,f,,d,s
60044,10.04,o,,n,f,f,f,f,3.3,23.55,,g,n,,,f,f,,d,s
60045,9.71,o,,e,f,f,f,f,2.83,23.5,,g,n,,,f,f,,d,s
60046,9.22,o,,n,f,f,f,f,3.86,23.97,,g,n,,,f,f,,d,u
60047,9.31,o,,e,f,f,f,f,3.3,23.43,,g,n,,,f,f,,d,u
60048,8.66,o,,e,f,f,f,f,4.17,27.48,,g,n,,,f,f,,d,u
60049,9.81,o,,e,f,f,f,f,4.43,27.07,,g,n,,,f,f,,d,u
60050,13.39,o,,n,f,f,f,f,4.2,27.1,,g,n,,,f,f,,d,s
60051,11.19,o,,e,f,f,f,f,3.09,24.94,,g,n,,,f,f,,d,s
60052,11.49,o,,e,f,f,f,f,4.13,25.91,,g,n,,,f,f,,d,s
60053,7.43,o,,n,f,f,f,f,2.55,21.83,,g,n,,,f,f,,d,s
60054,10.49,o,,n,f,f,f,f,3.27,26.41,,g,n,,,f,f,,d,s
60055,8.83,o,,e,f,f,f,f,2.53,24.04,,g,n,,,f,f,,d,s
60056,10.62,o,,n,f,f,f,f,2.6,24.33,,g,n,,,f,f,,d,u
60057,8.39,o,,e,f,f,f,f,3.86,26.48,,g,n,,,f,f,,d,u
60058,7.6,o,,e,f,f,f,f,3.07,24.86,,g,n,,,f,f,,d,u
60059,5.08,o,,e,f,f,f,f,3.0,21.09,,g,n,,,f,f,,d,u
60060,9.84,o,,n,f,f,f,f,4.14,25.72,,g,n,,,f,f,,d,s
60061,10.13,o,,e,f,f,f,f,3.16,24.44,,g,n,,,f,f,,d,s
60062,7.54,o,,e,f,f,f,f,2.26,19.65,,g,n,,,f,f,,d,s
60063,10.41,o,,n,f,f,f,f,3.84,26.91,,g,n,,,f,f,,d,u
60064,8.65,o,,n,f,f,f,f,2.69,22.82,,g,n,,,f,f,,d,u
60065,11.54,o,,n,f,f,f,f,4.43,26.4,,g,n,,,f,f,,d,s
60066,9.53,o,,e,f,f,f,f,3.58,26.33,,g,n,,,f,f,,d,u
60067,10.24,o,,n,f,f,f,f,3.42,24.37,,g,n,,,f,f,,d,s
60068,11.06,o,,n,f,f,f,f,4.49,27.16,,g,n,,,f,f,,d,u
60069,11.61,o,,e,f,f,f,f,2.99,25.58,,g,n,,,f,f,,d,u
60070,8.81,o,,e,f,f,f,f,3.48,25.86,,g,n,,,f,f,,d,s
60071,9.16,o,,n,f,f,f,f,3.22,24.5,,g,n,,,f,f,,d,u
60072,9.5,o,,e,f,f,f,f,3.5,24.99,,g,n,,,f,f,,d,u
60073,7.17,o,,e,f,f,f,f,2.69,24.99,,g,n,,,f,f,,d,u
60074,9.72,o,,n,f,f,f,f,3.35,22.88,,g,n,,,f,f,,d,s
60075,9.91,o,,n,f,f,f,f,3.52,25.74,,g,n,,,f,f,,d,s
60076,5.12,o,,n,f,f,f,f,1.93,22.27,,g,n,,,f,f,,d,u
60077,10.22,o,,e,f,f,f,f,3.7,24.74,,g,n,,,f,f,,d,s
60078,8.28,o,,n,f,f,f,f,3.12,25.4,,g,n,,,f,f,,d,s
60079,7.86,o,,e,f,f,f,f,2.73,24.2,,g,n,,,f,f,,d,s
60080,9.28,o,,e,f,f,f,f,3.79,27.0,,g,n,,,f,f,,d,u
60081,11.2,o,,n,f,f,f,f,3.81,25.88,,g,n,,,f,f,,d,u
60082,8.23,o,,n,f,f,f,f,2.96,22.78,,g,n,,,f,f,,d,u
60083,11.39,o,,n,f,f,f,f,2.93,23.04,,g,n,,,f,f,,d,u
60084,10.99,o,,e,f,f,f,f,3.55,24.35,,g,n,,,f,f,,d,u
60085,8.5,o,,e,f,f,f,f,2.77,23.55,,g,n,,,f,f,,d,u
60086,10.11,o,,n,f,f,f,f,3.89,25.93,,g,n,,,f,f,,d,u
60087,11.58,o,,e,f,f,f,f,3.61,25.8,,g,n,,,f,f,,d,u
60088,11.16,o,,n,f,f,f,f,4.01,24.81,,g,n,,,f,f,,d,s
60089,12.63,o,,e,f,f,f,f,4.08,27.41,,g,n,,,f,f,,d,u
60090,13.87,o,,e,f,f,f,f,3.43,23.4,,g,n,,,f,f,,d,u
60091,7.69,o,,n,f,f,f,f,3.06,22.94,,g,n,,,f,f,,d,u
60092,8.18,o,,e,f,f,f,f,3.29,24.1,,g,n,,,f,f,,d,s
60093,11.01,o,,e,f,f,f,f,3.33,22.18,,g,n,,,f,f,,d,s
60094,10.68,o,,e,f,f,f,f,3.75,26.39,,g,n,,,f,f,,d,s
60095,10.25,o,,e,f,f,f,f,2.21,21.74,,g,n,,,f,f,,d,u
60096,9.68,o,,n,f,f,f,f,4.34,27.12,,g,n,,,f,f,,d,u
60097,7.32,o,,e,f,f,f,f,2.84,22.51,,g,n,,,f,f,,d,s
60098,6.28,o,,n,f,f,f,f,2.5,21.94,,g,n,,,f,f,,d,u
60099,10.0,o,,e,f,f,f,f,3.68,27.56,,g,n,,,f,f,,d,s
60100,10.47,o,,e,f,f,f,f,3.72,25.42,,g,n,,,f,f,,d,s
60101,9.85,o,,e,f,f,f,f,3.75,24.95,,g,n,,,f,f,,d,u
60102,12.34,o,,n,f,f,f,f,3.75,26.79,,g,n,,,f,f,,d,u
60103,12.21,o,,n,f,f,f,f,3.43,24.62,,g,n,,,f,f,,d,u
60104,10.05,o,,e,f,f,f,f,3.88,25.28,,g,n,,,f,f,,d,u
60105,8.86,o,,n,f,f,f,f,3.81,23.99,,g,n,,,f,f,,d,s
60106,9.64,o,,n,f,f,f,f,3.55,25.69,,g,n,,,f,f,,d,u
60107,13.51,o,,n,f,f,f,f,4.66,26.88,,g,n,,,f,f,,d,s
60108,9.87,o,,n,f,f,f,f,3.86,25.1,,g,n,,,f,f,,d,u
60109,10.3,o,,n,f,f,f,f,3.55,26.43,,g,n,,,f,f,,d,u
60110,8.93,o,,n,f,f,f,f,2.94,24.69,,g,n,,,f,f,,d,s
60111,10.69,o,,e,f,f,f,f,3.93,25.31,,g,n,,,f,f,,d,u
60112,10.35,o,,e,f,f,f,f,3.13,24.92,,g,n,,,f,f,,d,s
60113,11.59,o,,e,f,f,f,f,2.99,23.61,,g,n,,,f,f,,d,s
60114,12.44,o,,n,f,f,f,f,3.72,26.03,,g,n,,,f,f,,d,u
60115,12.18,o,,e,f,f,f,f,3.83,25.65,,g,n,,,f,f,,d,s
60116,9.8,o,,e,f,f,f,f,4.03,25.94,,g,n,,,f,f,,d,u
60117,7.52,o,,e,f,f,f,f,3.8,26.77,,g,n,,,f,f,,d,s
60118,10.21,o,,n,f,f,f,f,3.6,24.27,,g,n,,,f,f,,d,u
60119,8.91,o,,n,f,f,f,f,2.66,22.14,,g,n,,,f,f,,d,u
60120,9.65,o,,n,f,f,f,f,2.91,24.57,,g,n,,,f,f,,d,u
60121,9.7,o,,n,f,f,f,f,3.07,24.17,,g,n,,,f,f,,d,s
60122,14.15,o,,e,f,f,f,f,4.2,26.54,,g,n,,,f,f,,d,s
60123,9.93,o,,e,f,f,f,f,3.42,25.94,,g,n,,,f,f,,d,u
60124,8.07,o,,e,f,f,f,f,3.42,22.89,,g,n,,,f,f,,d,s
60125,12.04,o,,n,f,f,f,f,3.23,25.83,,g,n,,,f,f,,d,u
60126,11.43,o,,n,f,f,f,f,3.56,26.76,,g,n,,,f,f,,d,u
60127,9.54,o,,e,f,f,f,f,2.79,23.98,,g,n,,,f,f,,d,u
60128,10.33,o,,n,f,f,f,f,3.92,26.65,,g,n,,,f,f,,d,s
60129,8.69,o,,e,f,f,f,f,3.54,25.76,,g,n,,,f,f,,d,s
60130,10.26,o,,n,f,f,f,f,3.85,26.03,,g,n,,,f,f,,d,s
60131,13.47,o,,n,f,f,f,f,3.79,25.82,,g,n,,,f,f,,d,u
60132,9.1,o,,n,f,f,f,f,3.52,24.16,,g,n,,,f,f,,d,s
60133,12.63,o,,n,f,f,f,f,3.63,24.82,,g,n,,,f,f,,d,u
60134,8.53,o,,n,f,f,f,f,3.63,25.28,,g,n,,,f,f,,d,s
60135,12.64,o,,e,f,f,f,f,3.33,26.48,,g,n,,,f,f,,d,s
60136,7.43,o,,n,f,f,f,f,2.25,22.51,,g,n,,,f,f,,d,s
60137,11.0,o,,n,f,f,f,f,3.76,26.91,,g,n,,,f,f,,d,u
60138,10.36,o,,n,f,f,f,f,3.61,26.3,,g,n,,,f,f,,d,s
60139,8.84,o,,e,f,f,f,f,3.52,22.9,,g,n,,,f,f,,d,u
60140,11.73,o,,e,f,f,f,f,3.43,26.42,,g,n,,,f,f,,d,s
60141,11.45,o,,e,f,f,f,f,3.68,24.34,,g,n,,,f,f,,d,s
60142,9.34,o,,n,f,f,f,f,3.44,25.78,,g,n,,,f,f,,d,s
60143,9.92,o,,n,f,f,f,f,3.64,27.14,,g,n,,,f,f,,d,s
60144,10.2,o,,e,f,f,f,f,3.44,25.94,,g,n,,,f,f,,d,u
60145,10.29,o,,e,f,f,f,f,4.23,27.83,,g,n,,,f,f,,d,u
60146,9.22,o,,e,f,f,f,f,3.44,23.13,,g,n,,,f,f,,d,s
60147,9.17,o,,e,f,f,f,f,4.07,25.93,,g,n,,,f,f,,d,u
60148,10.61,o,,n,f,f,f,f,3.58,23.85,,g,n,,,f,f,,d,u
60149,9.22,o,,e,f,f,f,f,3.64,26.4,,g,n,,,f,f,,d,s
60150,10.29,o,,e,f,f,f,f,3.75,25.01,,g,n,,,f,f,,d,s
60151,8.67,o,,n,f,f,f,f,4.08,24.53,,g,n,,,f,f,,d,s
60152,8.75,o,,e,f,f,f,f,3.15,24.29,,g,n,,,f,f,,d,s
60153,7.9,o,,e,f,f,f,f,3.62,26.11,,g,n,,,f,f,,d,s
60154,8.98,o,,e,f,f,f,f,2.96,22.2,,g,n,,,f,f,,d,u
60155,9.55,o,,n,f,f,f,f,3.43,23.63,,g,n,,,f,f,,d,u
60156,10.34,o,,e,f,f,f,f,3.24,24.74,,g,n,,,f,f,,d,u
60157,10.92,o,,n,f,f,f,f,3.08,24.18,,g,n,,,f,f,,d,s
60158,9.19,o,,e,f,f,f,f,3.62,25.87,,g,n,,,f,f,,d,u
60159,8.69,o,,e,f,f,f,f,3.8,25.69,,g,n,,,f,f,,d,u
60160,13.0,o,,e,f,f,f,f,3.85,25.44,,g,n,,,f,f,,d,s
60161,8.89,o,,e,f,f,f,f,3.44,24.28,,g,n,,,f,f,,d,s
60162,9.55,o,,n,f,f,f,f,3.49,23.5,,g,n,,,f,f,,d,u
60163,10.02,o,,e,f,f,f,f,2.67,24.15,,g,n,,,f,f,,d,u
60164,8.07,o,,e,f,f,f,f,2.98,22.85,,g,n,,,f,f,,d,u
60165,10.84,o,,n,f,f,f,f,4.71,30.73,,g,n,,,f,f,,d,u
60166,8.28,o,,e,f,f,f,f,2.92,24.39,,g,n,,,f,f,,d,s
60167,8.69,o,,e,f,f,f,f,3.59,25.65,,g,n,,,f,f,,d,u
60168,12.28,o,,n,f,f,f,f,4.83,27.49,,g,n,,,f,f,,d,u
60169,7.86,o,,e,f,f,f,f,2.68,23.56,,g,n,,,f,f,,d,u
60170,11.18,o,,e,f,f,f,f,3.62,25.16,,g,n,,,f,f,,d,s
60171,9.18,o,,n,f,f,f,f,2.97,24.58,,g,n,,,f,f,,d,s
60172,11.06,o,,n,f,f,f,f,3.57,25.38,,g,n,,,f,f,,d,u
60173,9.64,o,,n,f,f,f,f,3.39,24.75,,g,n,,,f,f,,d,s
60174,11.91,o,,n,f,f,f,f,3.87,25.37,,g,n,,,f,f,,d,s
60175,13.84,o,,e,f,f,f,f,4.21,25.96,,g,n,,,f,f,,d,s
60176,12.37,o,,e,f,f,f,f,4.07,26.08,,g,n,,,f,f,,d,s
60177,7.12,o,,e,f,f,f,f,3.29,23.76,,g,n,,,f,f,,d,s
60178,10.96,o,,e,f,f,f,f,4.26,29.67,,g,n,,,f,f,,d,s
60179,10.49,o,,e,f,f,f,f,3.38,27.45,,g,n,,,f,f,,d,u
60180,7.35,o,,e,f,f,f,f,4.01,25.32,,g,n,,,f,f,,d,s
60181,12.08,o,,e,f,f,f,f,4.02,25.75,,g,n,,,f,f,,d,s
60182,7.8,o,,e,f,f,f,f,3.23,23.46,,g,n,,,f,f,,d,s
60183,8.6,o,,n,f,f,f,f,2.79,22.97,,g,n,,,f,f,,d,s
60184,8.38,o,,e,f,f,f,f,2.89,23.97,,g,n,,,f,f,,d,s
60185,10.26,o,,n,f,f,f,f,4.17,27.47,,g,n,,,f,f,,d,s
60186,11.45,o,,e,f,f,f,f,4.33,27.97,,g,n,,,f,f,,d,u
60187,13.03,o,,e,f,f,f,f,4.05,27.69,,g,n,,,f,f,,d,u
60188,10.09,o,,n,f,f,f,f,4.0,28.73,,g,n,,,f,f,,d,u
60189,11.5,o,,n,f,f,f,f,4.09,27.35,,g,n,,,f,f,,d,s
60190,8.72,o,,e,f,f,f,f,3.49,27.18,,g,n,,,f,f,,d,s
60191,11.1,o,,n,f,f,f,f,3.9,25.35,,g,n,,,f,f,,d,u
60192,10.18,o,,e,f,f,f,f,3.83,24.57,,g,n,,,f,f,,d,u
60193,11.26,o,,n,f,f,f,f,3.8,25.26,,g,n,,,f,f,,d,s
60194,7.2,o,,e,f,f,f,f,3.69,24.79,,g,n,,,f,f,,d,s
60195,12.62,o,,e,f,f,f,f,3.89,25.39,,g,n,,,f,f,,d,s
60196,7.94,o,,n,f,f,f,f,4.09,23.86,,g,n,,,f,f,,d,u
60197,11.34,o,,n,f,f,f,f,3.62,25.87,,g,n,,,f,f,,d,u
60198,8.32,o,,e,f,f,f,f,3.06,24.29,,g,n,,,f,f,,d,u
60199,9.09,o,,e,f,f,f,f,3.42,26.79,,g,n,,,f,f,,d,s
60200,9.54,o,,e,f,f,f,f,3.58,24.37,,g,n,,,f,f,,d,u
60201,8.32,o,,e,f,f,f,f,3.22,23.12,,g,n,,,f,f,,d,s
60202,11.49,o,,e,f,f,f,f,3.38,25.22,,g,n,,,f,f,,d,u
60203,7.42,o,,n,f,f,f,f,3.15,24.25,,g,n,,,f,f,,d,s
60204,9.94,o,,e,f,f,f,f,3.68,25.78,,g,n,,,f,f,,d,u
60205,8.84,o,,n,f,f,f,f,3.37,25.15,,g,n,,,f,f,,d,s
60206,8.21,o,,e,f,f,f,f,2.7,22.82,,g,n,,,f,f,,d,u
60207,10.91,o,,e,f,f,f,f,3.45,24.72,,g,n,,,f,f,,d,u
60208,10.52,o,,n,f,f,f,f,3.3,25.1,,g,n,,,f,f,,d,s
60209,12.64,o,,n,f,f,f,f,3.67,25.22,,g,n,,,f,f,,d,u
60210,12.94,o,,n,f,f,f,f,4.24,25.86,,g,n,,,f,f,,d,u
60211,8.26,o,,e,f,f,f,f,2.94,22.58,,g,n,,,f,f,,d,s
60212,10.37,o,,n,f,f,f,f,3.37,24.82,,g,n,,,f,f,,d,s
60213,10.25,o,,n,f,f,f,f,3.64,27.14,,g,n,,,f,f,,d,u
60214,9.74,o,,e,f,f,f,f,3.5,24.34,,g,n,,,f,f,,d,u
60215,10.47,o,,n,f,f,f,f,4.07,24.12,,g,n,,,f,f,,d,s
60216,10.92,o,,n,f,f,f,f,3.63,25.75,,g,n,,,f,f,,d,s
60217,11.52,o,,n,f,f,f,f,3.81,27.42,,g,n,,,f,f,,d,u
60218,11.16,o,,e,f,f,f,f,4.18,27.22,,g,n,,,f,f,,d,s
60219,11.42,o,,n,f,f,f,f,3.03,24.5,,g,n,,,f,f,,d,s
60220,10.01,o,,e,f,f,f,f,3.71,25.16,,g,n,,,f,f,,d,u
60221,9.9,o,,n,f,f,f,f,3.79,25.92,,g,n,,,f,f,,d,u
60222,10.48,o,,n,f,f,f,f,3.23,23.55,,g,n,,,f,f,,d,s
60223,13.21,o,,e,f,f,f,f,4.04,26.79,,g,n,,,f,f,,d,u
60224,9.1,o,,e,f,f,f,f,3.37,23.75,,g,n,,,f,f,,d,u
60225,10.64,o,,e,f,f,f,f,3.59,23.75,,g,n,,,f,f,,d,u
60226,11.25,o,,e,f,f,f,f,3.97,25.93,,g,n,,,f,f,,d,s
60227,6.72,o,,n,f,f,f,f,2.66,23.53,,g,n,,,f,f,,d,s
60228,8.96,o,,e,f,f,f,f,3.86,25.48,,g,n,,,f,f,,d,u
60229,9.61,o,,e,f,f,f,f,2.64,23.35,,g,n,,,f,f,,d,s
60230,8.45,o,,e,f,f,f,f,3.08,22.66,,g,n,,,f,f,,d,s
60231,8.7,o,,n,f,f,f,f,4.29,25.88,,g,n,,,f,f,,d,s
60232,8.01,o,,e,f,f,f,f,2.69,23.54,,g,n,,,f,f,,d,s
60233,9.52,o,,e,f,f,f,f,3.99,25.87,,g,n,,,f,f,,d,s
60234,12.91,o,,n,f,f,f,f,4.21,27.34,,g,n,,,f,f,,d,u
60235,8.1,o,,n,f,f,f,f,3.12,24.46,,g,n,,,f,f,,d,s
60236,12.64,o,,e,f,f,f,f,4.16,26.82,,g,n,,,f,f,,d,u
60237,6.57,o,,n,f,f,f,f,2.65,23.27,,g,n,,,f,f,,d,s
60238,10.1,o,,e,f,f,f,f,2.86,22.95,,g,n,,,f,f,,d,u
60239,10.07,o,,e,f,f,f,f,2.87,22.49,,g,n,,,f,f,,d,s
60240,9.86,o,,n,f,f,f,f,3.75,25.39,,g,n,,,f,f,,d,s
60241,11.14,o,,n,f,f,f,f,3.83,25.52,,g,n,,,f,f,,d,u
60242,8.46,o,,n,f,f,f,f,3.08,23.62,,g,n,,,f,f,,d,s
60243,8.72,o,,e,f,f,f,f,3.71,27.21,,g,n,,,f,f,,d,u
60244,9.32,o,,n,f,f,f,f,3.91,27.63,,g,n,,,f,f,,d,u
60245,8.74,o,,n,f,f,f,f,2.81,23.73,,g,n,,,f,f,,d,u
60246,8.91,o,,e,f,f,f,f,3.47,23.95,,g,n,,,f,f,,d,u
60247,9.6,o,,e,f,f,f,f,3.67,26.1,,g,n,,,f,f,,d,s
60248,11.66,o,,e,f,f,f,f,4.19,28.68,,g,n,,,f,f,,d,u
60249,9.05,o,,n,f,f,f,f,3.2,24.57,,g,n,,,f,f,,d,u
60250,7.03,o,,n,f,f,f,f,3.44,25.25,,g,n,,,f,f,,d,u
60251,8.58,o,,e,f,f,f,f,3.16,24.42,,g,n,,,f,f,,d,s
60252,8.01,o,,n,f,f,f,f,3.17,23.57,,g,n,,,f,f,,d,s
60253,10.96,o,,n,f,f,f,f,3.3,24.62,,g,n,,,f,f,,d,s
60254,10.86,o,,e,f,f,f,f,4.24,26.38,,g,n,,,f,f,,d,u
60255,8.55,o,,n,f,f,f,f,3.15,22.87,,g,n,,,f,f,,d,s
60256,12.44,o,,e,f,f,f,f,3.21,24.9,,g,n,,,f,f,,d,s
60257,9.8,o,,e,f,f,f,f,3.91,26.87,,g,n,,,f,f,,d,u
60258,12.39,o,,e,f,f,f,f,2.59,23.75,,g,n,,,f,f,,d,s
60259,10.06,o,,e,f,f,f,f,2.97,24.33,,g,n,,,f,f,,d,u
60260,8.21,o,,n,f,f,f,f,3.28,23.57,,g,n,,,f,f,,d,u
60261,9.27,o,,n,f,f,f,f,3.79,28.57,,g,n,,,f,f,,d,s
60262,11.03,o,,e,f,f,f,f,3.66,25.23,,g,n,,,f,f,,d,u
60263,11.28,o,,e,f,f,f,f,3.93,27.39,,g,n,,,f,f,,d,s
60264,8.87,o,,e,f,f,f,f,3.07,23.86,,g,n,,,f,f,,d,s
60265,9.99,o,,n,f,f,f,f,3.97,25.37,,g,n,,,f,f,,d,u
60266,11.45,o,,n,f,f,f,f,4.09,24.91,,g,n,,,f,f,,d,u
60267,9.52,o,,e,f,f,f,f,3.01,23.49,,g,n,,,f,f,,d,s
60268,8.52,o,,e,f,f,f,f,2.41,20.7,,g,n,,,f,f,,d,s
60269,12.14,o,,e,f,f,f,f,3.68,25.27,,g,n,,,f,f,,d,u
60270,8.68,o,,e,f,f,f,f,3.09,23.55,,g,n,,,f,f,,d,u
60271,9.87,o,,n,f,f,f,f,3.49,24.65,,g,n,,,f,f,,d,s
60272,7.7,o,,e,f,f,f,f,2.89,24.06,,g,n,,,f,f,,d,s
60273,6.82,o,,n,f,f,f,f,2.95,23.55,,g,n,,,f,f,,d,s
60274,9.69,o,,e,f,f,f,f,2.87,23.86,,g,n,,,f,f,,d,u
60275,11.76,o,,n,f,f,f,f,3.13,24.62,,g,n,,,f,f,,d,u
60276,7.11,o,,n,f,f,f,f,3.39,25.26,,g,n,,,f,f,,d,s
60277,10.3,o,,n,f,f,f,f,3.12,23.11,,g,n,,,f,f,,d,u
60278,10.75,o,,e,f,f,f,f,3.76,25.72,,g,n,,,f,f,,d,u
60279,10.48,o,,n,f,f,f,f,3.6,24.88,,g,n,,,f,f,,d,s
60280,10.73,o,,e,f,f,f,f,3.83,24.3,,g,n,,,f,f,,d,s
60281,10.17,o,,n,f,f,f,f,3.88,24.92,,g,n,,,f,f,,d,u
60282,12.0,o,,e,f,f,f,f,3.72,26.7,,g,n,,,f,f,,d,u
60283,14.49,o,,e,f,f,f,f,4.15,26.63,,g,n,,,f,f,,d,u
60284,9.0,o,,e,f,f,f,f,3.21,23.26,,g,n,,,f,f,,d,s
60285,8.08,o,,n,f,f,f,f,3.59,24.37,,g,n,,,f,f,,d,u
60286,7.86,o,,n,f,f,f,f,2.35,22.11,,g,n,,,f,f,,d,u
60287,8.5,o,,n,f,f,f,f,3.27,22.94,,g,n,,,f,f,,d,u
60288,11.08,o,,e,f,f,f,f,3.43,24.94,,g,n,,,f,f,,d,u
60289,9.7,o,,e,f,f,f,f,3.77,25.26,,g,n,,,f,f,,d,u
60290,11.27,o,,e,f,f,f,f,4.57,28.35,,g,n,,,f,f,,d,s
60291,9.76,o,,e,f,f,f,f,3.73,25.28,,g,n,,,f,f,,d,u
60292,10.77,o,,n,f,f,f,f,3.7,24.63,,g,n,,,f,f,,d,u
60293,8.74,o,,e,f,f,f,f,3.37,24.57,,g,n,,,f,f,,d,u
60294,7.08,o,,n,f,f,f,f,2.45,23.2,,g,n,,,f,f,,d,u
60295,11.12,o,,n,f,f,f,f,4.82,28.15,,g,n,,,f,f,,d,u
60296,10.12,o,,n,f,f,f,f,3.68,26.0,,g,n,,,f,f,,d,u
60297,8.67,o,,e,f,f,f,f,2.58,22.88,,g,n,,,f,f,,d,s
60298,8.92,o,,n,f,f,f,f,3.43,25.94,,g,n,,,f,f,,d,u
60299,8.48,o,,e,f,f,f,f,3.28,24.1,,g,n,,,f,f,,d,s
60300,8.72,o,,n,f,f,f,f,3.82,24.96,,g,n,,,f,f,,d,s
60301,11.94,o,,n,f,f,f,f,3.73,27.19,,g,n,,,f,f,,d,u
60302,5.26,o,,e,f,f,f,f,2.37,22.09,,g,n,,,f,f,,d,s
60303,12.24,o,,n,f,f,f,f,4.03,26.25,,g,n,,,f,f,,d,u
60304,9.74,o,,e,f,f,f,f,3.05,23.63,,g,n,,,f,f,,d,s
60305,9.38,o,,e,f,f,f,f,3.91,25.33,,g,n,,,f,f,,d,u
60306,9.9,o,,n,f,f,f,f,3.76,25.19,,g,n,,,f,f,,d,s
60307,10.47,o,,n,f,f,f,f,3.74,24.24,,g,n,,,f,f,,d,u
60308,8.86,o,,n,f,f,f,f,2.88,23.98,,g,n,,,f,f,,d,s
60309,7.92,o,,n,f,f,f,f,3.12,25.8,,g,n,,,f,f,,d,s
60310,8.78,o,,n,f,f,f,f,3.66,25.23,,g,n,,,f,f,,d,s
60311,9.39,o,,n,f,f,f,f,4.21,25.69,,g,n,,,f,f,,d,u
60312,9.9,o,,n,f,f,f,f,3.28,23.89,,g,n,,,f,f,,d,s
60313,11.33,o,,n,f,f,f,f,3.35,25.36,,g,n,,,f,f,,d,s
60314,12.48,o,,e,f,f,f,f,4.06,25.37,,g,n,,,f,f,,d,u
60315,12.28,o,,e,f,f,f,f,3.7,25.28,,g,n,,,f,f,,d,s
60316,6.91,o,,e,f,f,f,f,3.28,23.81,,g,n,,,f,f,,d,u
60317,9.72,o,,n,f,f,f,f,2.92,23.17,,g,n,,,f,f,,d,u
60318,11.25,o,,n,f,f,f,f,3.0,24.82,,g,n,,,f,f,,d,s
60319,11.56,o,,n,f,f,f,f,4.82,28.28,,g,n,,,f,f,,d,s
60320,12.67,o,,e,f,f,f,f,3.71,23.43,,g,n,,,f,f,,d,s
60321,11.01,o,,e,f,f,f,f,3.73,26.34,,g,n,,,f,f,,d,u
60322,8.95,o,,e,f,f,f,f,3.26,23.33,,g,n,,,f,f,,d,u
60323,7.65,o,,n,f,f,f,f,3.86,25.49,,g,n,,,f,f,,d,u
60324,9.54,o,,n,f,f,f,f,3.45,24.56,,g,n,,,f,f,,d,s
60325,10.58,o,,n,f,f,f,f,4.25,27.71,,g,n,,,f,f,,d,u
60326,12.21,o,,n,f,f,f,f,3.36,25.15,,g,n,,,f,f,,d,u
60327,9.64,o,,n,f,f,f,f,3.26,24.03,,g,n,,,f,f,,d,s
60328,10.85,o,,n,f,f,f,f,3.8,24.51,,g,n,,,f,f,,d,s
60329,6.74,o,,e,f,f,f,f,2.85,22.17,,g,n,,,f,f,,d,s
60330,7.26,o,,e,f,f,f,f,3.37,24.93,,g,n,,,f,f,,d,u
60331,7.77,o,,n,f,f,f,f,2.4,22.62,,g,n,,,f,f,,d,u
60332,10.11,o,,e,f,f,f,f,3.8,25.9,,g,n,,,f,f,,d,s
60333,8.74,o,,e,f,f,f,f,3.43,23.95,,g,n,,,f,f,,d,s
60334,10.85,o,,e,f,f,f,f,3.78,26.41,,g,n,,,f,f,,d,u
60335,8.49,o,,e,f,f,f,f,3.28,23.75,,g,n,,,f,f,,d,s
60336,8.3,o,,e,f,f,f,f,3.38,24.22,,g,n,,,f,f,,d,s
60337,6.92,o,,e,f,f,f,f,3.8,25.41,,g,n,,,f,f,,d,u
60338,11.67,o,,n,f,f,f,f,4.34,26.85,,g,n,,,f,f,,d,u
60339,10.71,o,,e,f,f,f,f,3.37,24.7,,g,n,,,f,f,,d,s
60340,9.42,o,,e,f,f,f,f,3.88,25.08,,g,n,,,f,f,,d,u
60341,9.45,o,,n,f,f,f,f,3.12,24.52,,g,n,,,f,f,,d,s
60342,8.72,o,,e,f,f,f,f,3.41,25.69,,g,n,,,f,f,,d,u
60343,10.89,o,,e,f,f,f,f,3.72,25.64,,g,n,,,f,f,,d,s
60344,10.95,o,,n,f,f,f,f,3.21,24.28,,g,n,,,f,f,,d,u
60345,9.04,o,,n,f,f,f,f,2.78,21.63,,g,n,,,f,f,,d,u
60346,10.81,o,,n,f,f,f,f,3.09,24.24,,g,n,,,f,f,,d,s
60347,8.92,o,,e,f,f,f,f,3.37,24.1,,g,n,,,f,f,,d,s
60348,10.73,o,,e,f,f,f,f,4.32,23.53,,g,n,,,f,f,,d,s
